session_name,title,full_url
2005 Regular Session,House Bill 2872 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2872.intro.pdf
2005 Regular Session,House Bill 2873 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2873.intro.pdf
2005 Regular Session,House Bill 2874 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2874.intro.pdf
2005 Regular Session,House Bill 2875 - Enrolled,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2875.en.pdf
2005 Regular Session,House Bill 2875 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2875.intro.pdf
2005 Regular Session,House Bill 2876 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2876.intro.pdf
2005 Regular Session,House Bill 2877 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2877.intro.pdf
2005 Regular Session,House Bill 2878 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2878.intro.pdf
2005 Regular Session,House Bill 2879 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2879.intro.pdf
2005 Regular Session,House Bill 2880 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2880.intro.pdf
2005 Regular Session,House Bill 2881 - A-Engrossed,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2881.a.pdf
2005 Regular Session,House Bill 2881 - Enrolled,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2881.en.pdf
2005 Regular Session,House Bill 2881 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2881.intro.pdf
2005 Regular Session,House Bill 2881 - Senate Amendments,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2881.1sa.pdf
2005 Regular Session,House Bill 2882 - A-Engrossed,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2882.a.pdf
2005 Regular Session,House Bill 2882 - House Amendments,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2882.1ha.pdf
2005 Regular Session,House Bill 2882 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2882.intro.pdf
2005 Regular Session,House Bill 2883 - A-Engrossed,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2883.a.pdf
2005 Regular Session,House Bill 2883 - House Amendments,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2883.1ha.pdf
2005 Regular Session,House Bill 2883 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2883.intro.pdf
2005 Regular Session,House Bill 2884 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2884.intro.pdf
2005 Regular Session,House Bill 2885 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2885.intro.pdf
2005 Regular Session,House Bill 2886 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2886.intro.pdf
2005 Regular Session,House Bill 2887 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2887.intro.pdf
2005 Regular Session,House Bill 2888 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2888.intro.pdf
2005 Regular Session,House Bill 2889 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2889.intro.pdf
2005 Regular Session,House Bill 2890 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2890.intro.pdf
2005 Regular Session,House Bill 2891 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2891.intro.pdf
2005 Regular Session,House Bill 2892 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2892.intro.pdf
2005 Regular Session,House Bill 2893 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2893.intro.pdf
2005 Regular Session,House Bill 2894 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2894.intro.pdf
2005 Regular Session,House Bill 2895 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2895.intro.pdf
2005 Regular Session,House Bill 2896 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2896.intro.pdf
2005 Regular Session,House Bill 2897 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2897.intro.pdf
2005 Regular Session,House Bill 2898 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2898.intro.pdf
2005 Regular Session,House Bill 2899 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2899.intro.pdf
2005 Regular Session,House Bill 2900 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2900.intro.pdf
2005 Regular Session,House Bill 2901 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2901.intro.pdf
2005 Regular Session,House Bill 2902 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2902.intro.pdf
2005 Regular Session,House Bill 2903 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2903.intro.pdf
2005 Regular Session,House Bill 2904 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2904.intro.pdf
2005 Regular Session,House Bill 2905 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2905.intro.pdf
2005 Regular Session,House Bill 2906 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2906.intro.pdf
2005 Regular Session,House Bill 2907 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2907.intro.pdf
2005 Regular Session,House Bill 2908 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2908.intro.pdf
2005 Regular Session,House Bill 2909 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2909.intro.pdf
2005 Regular Session,House Bill 2910 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2910.intro.pdf
2005 Regular Session,House Bill 2911 - A-Engrossed,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2911.a.pdf
2005 Regular Session,House Bill 2911 - House Amendments,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2911.1ha.pdf
2005 Regular Session,House Bill 2911 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2911.intro.pdf
2005 Regular Session,House Bill 2912 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2912.intro.pdf
2005 Regular Session,House Bill 2913 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2913.intro.pdf
2005 Regular Session,House Bill 2914 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2914.intro.pdf
2005 Regular Session,House Bill 2915 - A-Engrossed,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2915.a.pdf
2005 Regular Session,House Bill 2915 - House Amendments,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2915.1ha.pdf
2005 Regular Session,House Bill 2915 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2915.intro.pdf
2005 Regular Session,House Bill 2916 - Enrolled,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2916.en.pdf
2005 Regular Session,House Bill 2916 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2916.intro.pdf
2005 Regular Session,House Bill 2917 - A-Engrossed,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2917.a.pdf
2005 Regular Session,House Bill 2917 - House Amendments,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2917.1ha.pdf
2005 Regular Session,House Bill 2917 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2917.intro.pdf
2005 Regular Session,House Bill 2918 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2918.intro.pdf
2005 Regular Session,House Bill 2919 - A-Engrossed,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2919.a.pdf
2005 Regular Session,House Bill 2919 - House Amendments,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2919.1ha.pdf
2005 Regular Session,House Bill 2919 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2919.intro.pdf
2005 Regular Session,House Bill 2920 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2920.intro.pdf
2005 Regular Session,House Bill 2921 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2921.intro.pdf
2005 Regular Session,House Bill 2922 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2922.intro.pdf
2005 Regular Session,House Bill 2923 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2923.intro.pdf
2005 Regular Session,House Bill 2924 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2924.intro.pdf
2005 Regular Session,House Bill 2925 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2925.intro.pdf
2005 Regular Session,House Bill 2926 - Enrolled,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2926.en.pdf
2005 Regular Session,House Bill 2926 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2926.intro.pdf
2005 Regular Session,House Bill 2927 - A-Engrossed,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2927.a.pdf
2005 Regular Session,House Bill 2927 - Enrolled,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2927.en.pdf
2005 Regular Session,House Bill 2927 - House Amendments,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2927.1ha.pdf
2005 Regular Session,House Bill 2927 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2927.intro.pdf
2005 Regular Session,House Bill 2928 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2928.intro.pdf
2005 Regular Session,House Bill 2929 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2929.intro.pdf
2005 Regular Session,House Bill 2930 - A-Engrossed,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2930.a.pdf
2005 Regular Session,House Bill 2930 - House Amendments,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2930.1ha.pdf
2005 Regular Session,House Bill 2930 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2930.intro.pdf
2005 Regular Session,House Bill 2931 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2931.intro.pdf
2005 Regular Session,House Bill 2932 - A-Engrossed,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2932.a.pdf
2005 Regular Session,House Bill 2932 - B-Engrossed,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2932.b.pdf
2005 Regular Session,House Bill 2932 - Enrolled,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2932.en.pdf
2005 Regular Session,House Bill 2932 - House Amendments,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2932.1ha.pdf
2005 Regular Session,House Bill 2932 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2932.intro.pdf
2005 Regular Session,House Bill 2932 - Senate Amendments to A-Engrossed,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2932.a1sa.pdf
2005 Regular Session,House Bill 2933 - A-Engrossed,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2933.a.pdf
2005 Regular Session,House Bill 2933 - B-Engrossed,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2933.b.pdf
2005 Regular Session,House Bill 2933 - C-Engrossed,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2933.c.pdf
2005 Regular Session,House Bill 2933 - Enrolled,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2933.en.pdf
2005 Regular Session,House Bill 2933 - House Amendments,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2933.1ha.pdf
2005 Regular Session,House Bill 2933 - House Amendments to A-Engrossed,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2933.a1ha.pdf
2005 Regular Session,House Bill 2933 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2933.intro.pdf
2005 Regular Session,House Bill 2933 - Senate Amendments to B-Engrossed,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2933.b1sa.pdf
2005 Regular Session,House Bill 2934 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2934.intro.pdf
2005 Regular Session,House Bill 2935 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2935.intro.pdf
2005 Regular Session,House Bill 2936 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2936.intro.pdf
2005 Regular Session,House Bill 2937 - Enrolled,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2937.en.pdf
2005 Regular Session,House Bill 2937 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2937.intro.pdf
2005 Regular Session,House Bill 2938 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2938.intro.pdf
2005 Regular Session,House Bill 2939 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2939.intro.pdf
2005 Regular Session,House Bill 2940 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2940.intro.pdf
2005 Regular Session,House Bill 2941 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2941.intro.pdf
2005 Regular Session,House Bill 2942 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2942.intro.pdf
2005 Regular Session,House Bill 2943 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2943.intro.pdf
2005 Regular Session,House Bill 2944 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2944.intro.pdf
2005 Regular Session,House Bill 2945 - A-Engrossed,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2945.a.pdf
2005 Regular Session,House Bill 2945 - B-Engrossed,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2945.b.pdf
2005 Regular Session,House Bill 2945 - Enrolled,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2945.en.pdf
2005 Regular Session,House Bill 2945 - House Amendments,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2945.1ha.pdf
2005 Regular Session,House Bill 2945 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2945.intro.pdf
2005 Regular Session,House Bill 2945 - Senate Amendments to A-Engrossed,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2945.a1sa.pdf
2005 Regular Session,House Bill 2946 - A-Engrossed,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2946.a.pdf
2005 Regular Session,House Bill 2946 - Enrolled,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2946.en.pdf
2005 Regular Session,House Bill 2946 - House Amendments,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2946.1ha.pdf
2005 Regular Session,House Bill 2946 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2946.intro.pdf
2005 Regular Session,House Bill 2947 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2947.intro.pdf
2005 Regular Session,House Bill 2948 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2948.intro.pdf
2005 Regular Session,House Bill 2949 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2949.intro.pdf
2005 Regular Session,House Bill 2950 - A-Engrossed,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2950.a.pdf
2005 Regular Session,House Bill 2950 - Enrolled,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2950.en.pdf
2005 Regular Session,House Bill 2950 - House Amendments,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2950.1ha.pdf
2005 Regular Session,House Bill 2950 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2950.intro.pdf
2005 Regular Session,House Bill 2951 - A-Engrossed,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2951.a.pdf
2005 Regular Session,House Bill 2951 - B-Engrossed,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2951.b.pdf
2005 Regular Session,House Bill 2951 - Enrolled,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2951.en.pdf
2005 Regular Session,House Bill 2951 - House Amendments,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2951.1ha.pdf
2005 Regular Session,House Bill 2951 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2951.intro.pdf
2005 Regular Session,House Bill 2951 - Senate Amendments to A-Engrossed,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2951.a1sa.pdf
2005 Regular Session,House Bill 2952 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2952.intro.pdf
2005 Regular Session,House Bill 2953 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2953.intro.pdf
2005 Regular Session,House Bill 2954 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2954.intro.pdf
2005 Regular Session,House Bill 2955 - A-Engrossed,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2955.a.pdf
2005 Regular Session,House Bill 2955 - House Amendments,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2955.1ha.pdf
2005 Regular Session,House Bill 2955 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2955.intro.pdf
2005 Regular Session,House Bill 2956 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2956.intro.pdf
2005 Regular Session,House Bill 2957 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2957.intro.pdf
2005 Regular Session,House Bill 2958 - A-Engrossed,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2958.a.pdf
2005 Regular Session,House Bill 2958 - House Amendments,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2958.1ha.pdf
2005 Regular Session,House Bill 2958 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2958.intro.pdf
2005 Regular Session,House Bill 2959 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2959.intro.pdf
2005 Regular Session,House Bill 2960 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2960.intro.pdf
2005 Regular Session,House Bill 2961 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2961.intro.pdf
2005 Regular Session,House Bill 2962 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2962.intro.pdf
2005 Regular Session,House Bill 2963 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2963.intro.pdf
2005 Regular Session,House Bill 2964 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2964.intro.pdf
2005 Regular Session,House Bill 2965 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2965.intro.pdf
2005 Regular Session,House Bill 2966 - A-Engrossed,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2966.a.pdf
2005 Regular Session,House Bill 2966 - House Amendments,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2966.1ha.pdf
2005 Regular Session,House Bill 2966 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2966.intro.pdf
2005 Regular Session,House Bill 2967 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2967.intro.pdf
2005 Regular Session,House Bill 2968 - A-Engrossed,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2968.a.pdf
2005 Regular Session,House Bill 2968 - House Amendments,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2968.1ha.pdf
2005 Regular Session,House Bill 2968 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2968.intro.pdf
2005 Regular Session,House Bill 2969 - Enrolled,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2969.en.pdf
2005 Regular Session,House Bill 2969 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2969.intro.pdf
2005 Regular Session,House Bill 2970 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2970.intro.pdf
2005 Regular Session,House Bill 2971 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2971.intro.pdf
2005 Regular Session,House Bill 2972 - A-Engrossed,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2972.a.pdf
2005 Regular Session,House Bill 2972 - House Amendments,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2972.1ha.pdf
2005 Regular Session,House Bill 2972 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2972.intro.pdf
2005 Regular Session,House Bill 2973 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2973.intro.pdf
2005 Regular Session,House Bill 2974 - A-Engrossed,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2974.a.pdf
2005 Regular Session,House Bill 2974 - House Amendments,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2974.1ha.pdf
2005 Regular Session,House Bill 2974 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2974.intro.pdf
2005 Regular Session,House Bill 2975 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2975.intro.pdf
2005 Regular Session,House Bill 2976 - A-Engrossed,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2976.a.pdf
2005 Regular Session,House Bill 2976 - Enrolled,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2976.en.pdf
2005 Regular Session,House Bill 2976 - House Amendments,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2976.1ha.pdf
2005 Regular Session,House Bill 2976 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2976.intro.pdf
2005 Regular Session,House Bill 2977 - Enrolled,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2977.en.pdf
2005 Regular Session,House Bill 2977 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2977.intro.pdf
2005 Regular Session,House Bill 2978 - A-Engrossed,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2978.a.pdf
2005 Regular Session,House Bill 2978 - Enrolled,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2978.en.pdf
2005 Regular Session,House Bill 2978 - House Amendments,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2978.1ha.pdf
2005 Regular Session,House Bill 2978 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2978.intro.pdf
2005 Regular Session,House Bill 2979 - Enrolled,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2979.en.pdf
2005 Regular Session,House Bill 2979 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2979.intro.pdf
2005 Regular Session,House Bill 2980 - Enrolled,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2980.en.pdf
2005 Regular Session,House Bill 2980 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2980.intro.pdf
2005 Regular Session,House Bill 2981 - Enrolled,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2981.en.pdf
2005 Regular Session,House Bill 2981 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2981.intro.pdf
2005 Regular Session,House Bill 2982 - Enrolled,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2982.en.pdf
2005 Regular Session,House Bill 2982 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2982.intro.pdf
2005 Regular Session,House Bill 2983 - Enrolled,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2983.en.pdf
2005 Regular Session,House Bill 2983 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2983.intro.pdf
2005 Regular Session,House Bill 2984 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2984.intro.pdf
2005 Regular Session,House Bill 2985 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2985.intro.pdf
2005 Regular Session,House Bill 2986 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2986.intro.pdf
2005 Regular Session,House Bill 2987 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2987.intro.pdf
2005 Regular Session,House Bill 2988 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2988.intro.pdf
2005 Regular Session,House Bill 2989 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2989.intro.pdf
2005 Regular Session,House Bill 2990 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2990.intro.pdf
2005 Regular Session,House Bill 2991 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2991.intro.pdf
2005 Regular Session,House Bill 2992 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2992.intro.pdf
2005 Regular Session,House Bill 2993 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2993.intro.pdf
2005 Regular Session,House Bill 2994 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2994.intro.pdf
2005 Regular Session,House Bill 2995 - A-Engrossed,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2995.a.pdf
2005 Regular Session,House Bill 2995 - B-Engrossed,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2995.b.pdf
2005 Regular Session,House Bill 2995 - Enrolled,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2995.en.pdf
2005 Regular Session,House Bill 2995 - House Amendments,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2995.1ha.pdf
2005 Regular Session,House Bill 2995 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2995.intro.pdf
2005 Regular Session,House Bill 2995 - Senate Amendments to A-Engrossed,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2995.a1sa.pdf
2005 Regular Session,House Bill 2996 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2996.intro.pdf
2005 Regular Session,House Bill 2997 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2997.intro.pdf
2005 Regular Session,House Bill 2998 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2998.intro.pdf
2005 Regular Session,House Bill 2999 - Enrolled,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2999.en.pdf
2005 Regular Session,House Bill 2999 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb2999.intro.pdf
2005 Regular Session,House Bill 3000 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb3000.intro.pdf
2005 Regular Session,House Bill 3001 - A-Engrossed,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb3001.a.pdf
2005 Regular Session,House Bill 3001 - House Amendments,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb3001.1ha.pdf
2005 Regular Session,House Bill 3001 - Introduced,https://www.oregonlegislature.gov/bills_laws/archivebills/2005_hb3001.intro.pdf
